user_id,name,age,employment_status,monthly_income
4821,Katherine Johnson,41,Business,47812
4822,Mrs. Sabrina Moyer DVM,51,Business,41048
4823,Jackie Hardy,43,Business,25459
4824,Janice Nunez,26,Business,34938
4825,Timothy Barnes,27,Unemployed,71288
4826,Ms. Brittany Mcclain,38,Salaried,64582
4827,Andrew Thomas,22,Business,58389
4828,Todd Nash,27,Business,10277
4829,Jeffrey Mathis,48,Business,15361
4830,Anthony Chase,59,Business,71426
4831,Matthew Boyd,29,Business,57487
4832,Kevin Porter,23,Salaried,64143
4833,Michelle Jones,33,Business,79723
4834,Zachary Wagner,53,Business,25953
4835,Michael Ball,51,Unemployed,12317
4836,Melinda Medina,42,Business,49116
4837,Samantha Reeves,57,Salaried,31614
4838,Ryan Roberts,46,Salaried,89990
4839,Mrs. Vanessa Hill DDS,36,Unemployed,73119
4840,Matthew Howard,49,Salaried,9363
4841,James Avery,33,Salaried,53285
4842,Craig Malone,57,Business,23407
4843,Gregory Stewart,41,Unemployed,12333
4844,Brian Casey,55,Salaried,8555
4845,Kirsten Jimenez,53,Salaried,79708
4846,Lori Hill,23,Unemployed,56685
4847,Kristin Johnson,29,Unemployed,38819
4848,Latoya Wright,27,Salaried,52275
4849,Kevin Phillips,50,Salaried,61880
4850,Danny Potts,29,Salaried,90019
4851,Aaron Williams,26,Salaried,65730
4852,Veronica Riley,41,Business,18310
4853,Megan Wright,37,Salaried,69142
4854,Amanda Diaz,36,Salaried,53239
4855,Stephanie Butler,27,Salaried,47239
4856,Cheryl Kemp,40,Salaried,51238
4857,Cynthia Smith,52,Business,37145
4858,Brooke Wallace,43,Salaried,36164
4859,Jonathan Wu Jr.,55,Salaried,51974
4860,Jennifer Phillips,24,Business,64390
4861,Brian Walton,25,Salaried,36252
4862,Marie Maynard,28,Salaried,53164
4863,Jessica Schwartz,52,Salaried,59435
4864,Crystal Crane,44,Unemployed,54154
4865,Michael Wagner,58,Business,31767
4866,Olivia French,58,Unemployed,63286
4867,Kyle Roberts,38,Salaried,87131
4868,Kelly Herrera,56,Salaried,63329
4869,Bobby Keith,35,Unemployed,41851
4870,Sarah Caldwell,53,Unemployed,75929
4871,Kenneth Butler,56,Business,20408
4872,Andrea Smith,43,Business,30880
4873,Joshua Reese,40,Salaried,96353
4874,Jamie Love,52,Business,90732
4875,Joseph Ramirez,34,Salaried,56867
4876,Michael Valencia,39,Salaried,27237
4877,Jasmine Dunn,45,Salaried,10831
4878,Sean Miller,29,Unemployed,21727
4879,Joseph Kim,28,Business,8477
4880,Courtney Wells,34,Salaried,40819
4881,Mindy Dominguez,22,Business,58894
4882,Ashley Herrera,50,Salaried,20189
4883,Michael Pacheco,27,Unemployed,35764
4884,Maureen Smith,27,Salaried,98449
4885,Jeffrey Owens,56,Salaried,90883
4886,Jeremy Phillips,21,Salaried,83048
4887,John Vazquez,54,Salaried,30063
4888,Tammy Lopez,34,Unemployed,88553
4889,Gregory Andrade,58,Salaried,98183
4890,Todd Wilson,53,Business,53780
4891,Steven Walsh,56,Business,19481
4892,Cameron Moore DDS,23,Salaried,75804
4893,Lucas Green,37,Business,77636
4894,Beth Mendoza,59,Salaried,33471
4895,Mrs. Christine Daniels,56,Unemployed,24482
4896,Donald Chapman,54,Salaried,90027
4897,Samantha Gardner,36,Salaried,68085
4898,Roger Harris,46,Salaried,83560
4899,Alexandra Williams,24,Salaried,90565
4900,Robert Castro,59,Unemployed,50644
4901,William Reed,25,Salaried,83043
4902,Paul Harris,39,Salaried,46620
4903,Keith Wallace,22,Salaried,90681
4904,Fred Bradford,31,Salaried,9081
4905,Hannah Gonzales,58,Salaried,8824
4906,Kristen Adams,29,Business,36193
4907,Rebecca Garcia,43,Unemployed,66571
4908,David Mckee,28,Salaried,75374
4909,Diane Schmidt,54,Business,89903
4910,Sheila Williams,57,Salaried,66549
4911,Shaun Watkins,59,Business,71016
4912,Janet Ruiz,25,Salaried,42314
4913,Antonio Lee,43,Unemployed,48857
4914,Jennifer Kramer,59,Unemployed,97089
4915,Darlene Briggs,44,Business,37816
4916,James Williamson,31,Salaried,42995
4917,Suzanne Brown,58,Salaried,82066
4918,David Ayers,43,Unemployed,70136
4919,Anthony Daniel,22,Salaried,50887
4920,Joseph Orozco,26,Business,18803
4921,Alexander Kelly,43,Unemployed,97813
4922,Joshua Knight,49,Business,14561
4923,William Bentley,47,Salaried,79869
4924,Ralph Medina,51,Business,76271
4925,Angela Morrison,24,Salaried,70895
4926,Michelle Gutierrez,56,Unemployed,96688
4927,Jessica Ramirez,24,Business,54232
4928,Alyssa Allen,37,Unemployed,30669
4929,Jennifer Wagner,21,Salaried,50100
4930,Daniel King,47,Unemployed,8889
4931,Cody Singh,34,Salaried,45348
4932,Diana Brown,28,Unemployed,39635
4933,Sherri Simpson,48,Salaried,13256
4934,Dawn Payne,37,Business,92517
4935,Adam Osborne,35,Unemployed,55384
4936,Eileen Thomas,56,Unemployed,16487
4937,Daniel Bullock,48,Salaried,45170
4938,Luis Sweeney,34,Salaried,37785
4939,Robert Henderson,59,Business,40350
4940,William Jones,51,Salaried,78856
4941,David Munoz,51,Unemployed,8030
4942,Helen Mcclure,32,Salaried,67755
4943,Brian Patel,54,Salaried,29060
4944,Kirk Miller,27,Business,38028
4945,Joshua Simmons,50,Unemployed,40297
4946,Christopher Medina,36,Business,46367
4947,Amber Clark,24,Salaried,95799
4948,Michael Mcgrath,39,Salaried,65431
4949,Michael Tucker,31,Business,95985
4950,Anthony Bailey,42,Business,20070
4951,Michael Carter,53,Business,49639
4952,Shaun Flynn,30,Salaried,34438
4953,Brian Cook,40,Business,95798
4954,Gregory Fitzgerald,58,Salaried,48372
4955,Eric Ramsey,22,Salaried,12822
4956,Justin Phillips,28,Unemployed,48074
4957,Mr. Jeremy Jackson Jr.,48,Unemployed,45254
4958,Lauren Rogers,41,Business,99982
4959,Kevin Parker,47,Salaried,36068
4960,Diana Lopez,53,Unemployed,76503
4961,Ronald Lopez,26,Unemployed,48417
4962,John Williams,43,Business,83058
4963,Lauren Copeland,47,Salaried,27112
4964,Michelle Burns,24,Salaried,26129
4965,Carrie Wagner,40,Salaried,95439
4966,Gail Lawrence,29,Salaried,21643
4967,William Lee,52,Unemployed,46360
4968,John Castillo,57,Business,52587
4969,Ashley Wood,24,Salaried,42320
4970,Joseph Ray,43,Business,52304
4971,Kimberly Martinez,33,Salaried,98051
4972,Amy Brown,56,Salaried,18134
4973,Alexandra Payne,37,Salaried,53608
4974,Paige Hill,57,Salaried,51154
4975,Sean Harper,35,Business,41613
4976,Curtis Franklin,33,Salaried,98105
4977,Lauren Wells,22,Business,22955
4978,Richard Wilkerson,53,Business,40884
4979,Kevin Smith,28,Business,51493
4980,John Thompson,53,Unemployed,30732
4981,Jeffrey Cannon,59,Unemployed,75206
4982,Donald Coffey,26,Salaried,32575
4983,Jason Harris,30,Salaried,98453
4984,Richard Cline,33,Business,32943
4985,Megan Vazquez,27,Salaried,42071
4986,Kimberly Oconnell,58,Unemployed,31851
4987,Sharon Padilla,42,Unemployed,31268
4988,Christine Gallagher,34,Salaried,98342
4989,Christina Glenn,45,Unemployed,23500
4990,Timothy Vance,55,Unemployed,86888
4991,Omar Mason,44,Unemployed,8383
4992,Megan Daniel,47,Unemployed,70863
4993,Kathryn Williams,42,Salaried,19122
4994,Kevin Bell,50,Business,72847
4995,Scott Gonzalez,28,Business,62306
4996,Michael Wolfe,54,Business,78196
4997,Chad Long,23,Salaried,92965
4998,Alice Miller,57,Salaried,54718
4999,Debbie Barton,57,Salaried,57641
5000,Eric Jackson,56,Salaried,9871
5001,Gene Flowers,26,Salaried,24219
5002,Christina Powell,56,Business,57006
5003,Douglas Howard,59,Salaried,95932
5004,Theresa Allen,42,Salaried,99921
5005,Carmen Taylor,55,Salaried,55694
5006,Martin Hamilton,33,Salaried,99191
5007,Joshua Harris,52,Salaried,73523
5008,Mark Malone,32,Salaried,24310
5009,Lindsey Hill PhD,29,Business,76471
5010,Peter Hill,34,Business,30323
5011,Alyssa Lewis,24,Salaried,45478
5012,Jasmin Ferguson,51,Salaried,95147
5013,Selena Hodge,42,Business,85230
5014,Megan Mcdonald,59,Business,32850
5015,Ann Carr,59,Unemployed,53592
5016,Mary Becker,50,Salaried,9720
5017,Patricia Fitzgerald,54,Business,52034
5018,Sharon Hughes,42,Unemployed,94936
5019,Christopher Hansen,21,Salaried,31330
5020,Heather Macias,45,Salaried,89533
5021,Mr. Raymond Martinez,38,Unemployed,62523
5022,James Sutton,43,Salaried,43022
5023,Michael Gardner,28,Business,27429
5024,Robert Lee,51,Unemployed,25775
5025,Robert Richards,45,Business,90805
5026,Mercedes Lawrence,49,Salaried,53394
5027,Karen Herrera,56,Business,42111
5028,Brent Lawson,57,Salaried,51661
5029,Mary Harris,38,Salaried,35498
5030,Lisa Sullivan,25,Business,80779
5031,Douglas Ray,29,Business,76724
5032,Beverly Lane,43,Salaried,69328
5033,Ana Pierce,26,Salaried,45570
5034,Carrie Bullock,53,Business,58762
5035,John Holmes,49,Business,58592
5036,Laura Rich,56,Business,71012
5037,Jesse Schaefer,51,Salaried,29899
5038,David Warren,39,Salaried,93122
5039,Brandon Sanders,50,Unemployed,68902
5040,Blake Rodriguez,49,Salaried,26193
5041,Stephanie Becker,29,Salaried,37409
5042,Courtney Mason,21,Unemployed,62497
5043,Kim Rodriguez,31,Salaried,79306
5044,Chloe Wright,40,Salaried,87429
5045,Charles Morgan,51,Unemployed,46662
5046,Cynthia Hines,52,Unemployed,11540
5047,Tammie Brady,58,Unemployed,48156
5048,Rita Morrow,52,Salaried,39234
5049,Jessica Santos,54,Salaried,36704
5050,Amber Holloway,30,Unemployed,97327
5051,Jason Long,57,Unemployed,47292
5052,Anthony Martinez,34,Unemployed,85191
5053,Todd Ryan,27,Business,24221
5054,Derrick Johnson,58,Unemployed,20946
5055,Eric Orozco,29,Salaried,89945
5056,Alexander Moore,41,Salaried,63333
5057,Heather Sharp,57,Salaried,38709
5058,Emma Rose,28,Business,49859
5059,Michael Roth,49,Unemployed,17979
5060,Ronald Ramos PhD,36,Salaried,9310
5061,Veronica Dixon,48,Unemployed,10872
5062,John Fowler,28,Unemployed,24712
5063,Amy Stevens,21,Salaried,37361
5064,Jeffrey Kim,51,Unemployed,48530
5065,Abigail Oconnell,22,Business,57761
5066,Andrew Henson,21,Business,64484
5067,Robin Hutchinson,38,Unemployed,36066
5068,Mary Lee,47,Business,95678
5069,Nancy Duncan DVM,36,Business,21786
5070,Matthew Miller,24,Salaried,36586
5071,Jeremy Carroll,27,Salaried,8719
5072,Diane Ho,49,Business,99397
5073,Patricia Watkins,38,Unemployed,61669
5074,Justin Weaver,41,Salaried,83158
5075,Caroline Jackson,22,Business,64644
5076,John Juarez,47,Salaried,12336
5077,Brandi Murphy,40,Business,75271
5078,Brian Johnson,33,Salaried,21696
5079,Peggy Moore,32,Salaried,46700
5080,Victoria Lee,40,Business,16966
5081,Charles Chapman,43,Business,83028
5082,Amber Flowers,55,Salaried,61761
5083,Sharon Larson,43,Business,21915
5084,Rebecca Hughes,24,Business,32039
5085,Jeffrey Malone,59,Unemployed,40686
5086,Anthony Armstrong,21,Unemployed,64762
5087,Eric Blanchard,26,Unemployed,78375
5088,Shelby Andrade,55,Salaried,93548
5089,Matthew Suarez,53,Salaried,90080
5090,Michelle Sanchez,50,Salaried,87383
5091,Cody Terrell,29,Salaried,19241
5092,Daniel Wolfe,38,Unemployed,58404
5093,Mark Miller,46,Salaried,9626
5094,Brandi Davila,51,Salaried,82895
5095,Erica Miller,28,Unemployed,71651
5096,Karen Price,47,Salaried,45121
5097,Eric Raymond,33,Salaried,42392
5098,Laurie Berg,52,Business,44650
5099,Brittany Jordan,47,Unemployed,22339
5100,Tammy Shaw,40,Salaried,23978
5101,Michael Martin,54,Unemployed,28178
5102,Kyle Jones,21,Salaried,25773
5103,Alison Jordan,53,Salaried,31466
5104,Jonathan Lawson,23,Salaried,88977
5105,Catherine Shepard,52,Salaried,39961
5106,Karen Olson,46,Salaried,46984
5107,Brandy Shepherd,39,Salaried,41154
5108,Juan Carey,49,Salaried,98289
5109,Kelly Evans,22,Salaried,30570
5110,Miranda Thomas,51,Salaried,90855
5111,Megan Paul,30,Salaried,54900
5112,Jesse Combs,57,Unemployed,46156
5113,Linda Stephens DVM,53,Business,33364
5114,Casey Wade,21,Salaried,15893
5115,Nicole Cox,33,Salaried,81733
5116,Taylor Johnson,45,Business,23892
5117,Robert Grant,33,Business,99939
5118,Michael Roberson MD,25,Salaried,62359
5119,Jillian Allen,58,Business,99425
5120,Amber Callahan,50,Business,67593
5121,Evan Fleming,45,Salaried,87336
5122,Tammy Miller,48,Unemployed,85648
5123,Jennifer Carter,45,Salaried,76494
5124,Sean Fischer,36,Salaried,46386
5125,Alyssa Bentley,56,Business,71756
5126,Aaron Moore,54,Salaried,51522
5127,Natasha Oconnell,31,Salaried,19414
5128,Erica Tran,52,Business,23507
5129,Ashley Peterson,43,Salaried,75066
5130,Timothy Griffith,38,Salaried,57965
5131,Rhonda Miranda,40,Salaried,81619
5132,Kenneth Dixon,41,Salaried,32619
5133,Denise Sullivan,54,Unemployed,90170
5134,Anthony Brown,37,Business,41947
5135,Tracy Valencia,23,Unemployed,21964
5136,Guy Norman,33,Salaried,12174
5137,Chelsea Jensen,48,Salaried,85384
5138,Tony Bailey,42,Business,24316
5139,Brandon Armstrong,38,Salaried,54214
5140,Leroy Bush,46,Business,14923
5141,John Ford,57,Business,42831
5142,Mrs. Katherine Fletcher,22,Salaried,25510
5143,Tracy Hutchinson,56,Business,23590
5144,Andrea Hinton,50,Salaried,26080
5145,Logan Graham,52,Unemployed,90307
5146,William Bradshaw,37,Salaried,79149
5147,Alex Russo,22,Salaried,55264
5148,Joseph Weeks,23,Business,92115
5149,Alexander Hamilton,50,Salaried,65209
5150,Kathleen Olson,33,Business,51345
5151,John Levine,58,Unemployed,53148
5152,Patricia Thomas,28,Salaried,74685
5153,David Cox,47,Unemployed,97149
5154,Miss Latoya Sanders,37,Unemployed,81135
5155,Lynn Moran,52,Business,63766
5156,Darlene Smith,29,Unemployed,59684
5157,Kristi Newton,48,Salaried,53458
5158,Jennifer English,43,Unemployed,58260
5159,Kathy Moore,51,Unemployed,73465
5160,Teresa Sullivan,24,Unemployed,53556
5161,David Johnson,54,Business,59085
5162,Jeffrey Larson,32,Business,8458
5163,Elizabeth Le,42,Salaried,11160
5164,Sabrina Kennedy,48,Business,38639
5165,Samantha Patterson,22,Unemployed,9723
5166,David Glover,25,Salaried,67310
5167,Ashley Stark,27,Salaried,96883
5168,Anthony Gonzalez,46,Business,89937
5169,Donald Davis,56,Salaried,84563
5170,Tammy Anderson,55,Business,12930
5171,Joshua Calhoun,43,Salaried,52049
5172,Barry Shepard MD,22,Salaried,81974
5173,Gabrielle Mcconnell,42,Business,60356
5174,Sara Preston,28,Business,28195
5175,Katherine Alvarez,53,Salaried,41840
5176,Monique Coleman,37,Salaried,39553
5177,Jeffery Chavez,22,Business,67057
5178,Nicole Hall,59,Unemployed,8315
5179,Daniel King,55,Salaried,18053
5180,Dawn Hill,47,Salaried,36354
5181,Matthew Hart,59,Salaried,51588
5182,David Anderson,45,Salaried,45963
5183,Brenda Ford,56,Salaried,71743
5184,Gary Long,45,Salaried,24620
5185,Courtney Phillips,24,Unemployed,73538
5186,Lindsey Gregory,23,Business,46958
5187,Erin Ballard,46,Salaried,64817
5188,Kara Nichols,42,Salaried,76236
5189,Emily Rogers,47,Business,73790
5190,Erin Carrillo,39,Salaried,27603
5191,Miguel Howard,41,Unemployed,45311
5192,Tyler Smith,47,Business,57383
5193,Maria Fernandez,59,Salaried,88139
5194,Zachary Brown,26,Salaried,18953
5195,Luis Morales,54,Salaried,38324
5196,Karen Gregory,36,Salaried,89183
5197,John Griffin,34,Salaried,77924
5198,Angela Moran,46,Salaried,28661
5199,Laura West,28,Business,42208
5200,Mary Patterson,57,Salaried,35253
5201,Lisa Davis,49,Unemployed,56883
5202,Adam Stone,45,Business,16254
5203,Deborah Franklin,47,Salaried,37839
5204,Kathleen Bentley,41,Business,29051
5205,Kevin Roberts,55,Unemployed,71973
5206,Jason Pierce,23,Salaried,81465
5207,Amanda Stuart,41,Unemployed,16401
5208,Richard Brown,25,Business,29926
5209,Martin Ayala,23,Salaried,99978
5210,Kyle Davis,52,Salaried,98506
5211,Janice Orozco,57,Salaried,69609
5212,Paul Wolfe,32,Business,74881
5213,Tammy Madden,35,Business,91524
5214,Dr. Amanda Edwards,23,Unemployed,82926
5215,Laurie Christian,55,Salaried,43690
5216,Austin Velasquez,53,Business,10159
5217,Eric Potter II,50,Salaried,60756
5218,Jacqueline Jones,35,Unemployed,87444
5219,Susan Harvey,46,Salaried,46544
5220,Megan Brooks,38,Business,67486
5221,Alan Graves,30,Unemployed,36371
5222,Elizabeth Russell,59,Salaried,57300
5223,Kelsey Golden,29,Unemployed,71680
5224,Nancy Beard,44,Salaried,28572
5225,Tracy Harvey,59,Unemployed,82952
5226,Mr. Anthony Lopez,26,Salaried,47990
5227,Sarah Davis,45,Salaried,27031
5228,Jennifer Elliott,23,Salaried,27096
5229,Christina Klein,58,Salaried,57351
5230,David Orr,25,Salaried,77931
5231,Brianna Henderson,53,Salaried,78215
5232,Daniel Flores,21,Business,97823
5233,April Dickerson,50,Business,60986
5234,Sally Martinez,54,Salaried,90255
5235,Mr. Michael Stevens,26,Business,51458
5236,Jennifer Ford,32,Business,32377
5237,Lisa Bender,42,Unemployed,59793
5238,Samuel Horton,32,Business,54515
5239,William Munoz,26,Business,10063
5240,Jesse Mayer,23,Business,13140
5241,Jose White,37,Salaried,63394
5242,Kathy Fitzgerald,42,Business,85949
5243,Juan Davidson,47,Unemployed,76875
5244,Tiffany Gallagher,30,Unemployed,99682
5245,Joshua Casey,46,Salaried,79758
5246,Julie Schneider,36,Business,84711
5247,Carlos Davis,39,Salaried,32276
5248,Nicole Rush,53,Business,46740
5249,Eric Cummings,42,Salaried,58221
5250,Henry Daniels,46,Business,63002
5251,Maureen Pierce,52,Salaried,93097
5252,Sheri Taylor,30,Business,76756
5253,Tracy Miller,31,Business,61226
5254,Jeffrey Hudson,33,Business,89346
5255,Barbara Doyle,26,Unemployed,83236
5256,Carl Ramirez,35,Business,45425
5257,Andrea Davies,33,Business,45241
5258,Michael Rogers,23,Business,79579
5259,Austin Nielsen,57,Business,52281
5260,Victoria Sharp,26,Business,89744
5261,Kelli Shepherd,29,Salaried,84651
5262,John Carter,39,Unemployed,64900
5263,William Rogers,46,Salaried,34017
5264,Jody Krueger,34,Salaried,93541
5265,Heather Lowe,57,Salaried,83632
5266,Alex Moreno,53,Salaried,76122
5267,Felicia Gregory,43,Business,32768
5268,Noah Castillo,44,Business,30633
5269,Teresa Johnston,30,Unemployed,90932
5270,Denise Johnson,52,Salaried,84680
5271,Rebecca Evans,47,Salaried,16560
5272,Debra Andrade,27,Salaried,22278
5273,Michael Howard,45,Unemployed,69391
5274,Mrs. Kelly Lane,58,Salaried,33487
5275,Donald Barrett,40,Salaried,29877
5276,Ronnie Lewis,22,Salaried,33236
5277,Jennifer Olson,28,Salaried,31961
5278,Kathleen Carpenter,50,Salaried,85538
5279,Mrs. Candace Gordon,25,Business,53979
5280,Jerry Stewart,45,Unemployed,43810
5281,Wanda Armstrong,41,Salaried,59911
5282,Benjamin Joseph,37,Unemployed,80257
5283,Katie Moody,43,Salaried,99804
5284,Olivia West,59,Salaried,39197
5285,Jose Peterson,52,Salaried,12215
5286,Bradley Taylor,50,Salaried,92525
5287,James Tucker,30,Unemployed,37276
5288,Lisa Armstrong,44,Business,68454
5289,Linda Paul,31,Salaried,86039
5290,Jeremy Bailey,34,Salaried,14196
5291,Ashley Green MD,36,Salaried,20546
5292,Charles Donovan,36,Unemployed,36132
5293,Kenneth Ellis,57,Salaried,14194
5294,Ashley Love,22,Salaried,14264
5295,Paul Fleming,48,Unemployed,46459
5296,Clinton Armstrong,38,Unemployed,34118
5297,Michael Patel,51,Salaried,77086
5298,Adam Myers,58,Business,34984
5299,Christopher Salazar,54,Business,44220
5300,Douglas Jones,53,Business,13633
5301,Tommy Jenkins,22,Salaried,97995
5302,Bonnie Brady,26,Unemployed,59312
5303,Rachel Washington,31,Salaried,41791
5304,Joshua Davidson,55,Salaried,97618
5305,Antonio Long,59,Business,38645
5306,Bonnie Little,24,Unemployed,10805
5307,Emily Wells DVM,32,Salaried,92265
5308,Christopher Dixon,43,Unemployed,92069
5309,Donna Petersen,56,Unemployed,41710
5310,Cody Lawrence,40,Salaried,76188
5311,Kenneth Watson,40,Salaried,67268
5312,Becky Jones,25,Salaried,62167
5313,Brooke Yates,22,Salaried,66544
5314,Jennifer Brown,46,Salaried,16904
5315,Catherine Roberson,59,Business,72433
5316,Anthony Morales,26,Salaried,84821
5317,Trevor Sutton,58,Salaried,20382
5318,Jonathan Larson,22,Unemployed,56355
5319,Catherine Walsh,47,Unemployed,75402
5320,Jennifer Adams,44,Salaried,27864
5321,Joshua Melton,22,Salaried,42437
5322,Lisa Whitaker,31,Business,96598
5323,John Walsh,51,Salaried,49046
5324,George Tapia,21,Unemployed,36380
5325,Maurice Mckinney,38,Business,47146
5326,Donna Herring,24,Salaried,17264
5327,Courtney Dodson,28,Salaried,82497
5328,Robert Rice,52,Salaried,69023
5329,Theresa Nguyen,21,Salaried,93916
5330,Melanie Nichols,36,Unemployed,18061
5331,Joseph Vargas,34,Unemployed,82555
5332,Michael Garner,59,Salaried,32003
5333,Amber Strong,37,Unemployed,26995
5334,Kyle Robertson,35,Unemployed,19178
5335,Dustin Hunt,49,Unemployed,31113
5336,Jacqueline Richardson,53,Salaried,53513
5337,Christina Mcpherson DDS,39,Salaried,24256
5338,David Nash,54,Salaried,41497
5339,Robert Clark,28,Salaried,43257
5340,Kathy Jefferson,21,Salaried,10063
5341,Amy Aguilar,54,Business,14047
5342,Jocelyn King,38,Salaried,8346
5343,Nicole Jones,34,Salaried,47832
5344,Rachel Bryant,41,Salaried,82100
5345,Bryan Lewis,27,Salaried,41954
5346,Jessica Stark,43,Salaried,86126
5347,Kristina Bowman,32,Salaried,74108
5348,David Underwood,21,Salaried,61201
5349,Amanda Cameron,55,Unemployed,38499
5350,Pamela Esparza,48,Unemployed,66679
5351,Robert Zamora,51,Salaried,18729
5352,Anthony Sanders,45,Business,82707
5353,Robert Cole,42,Salaried,53026
5354,James Owens,24,Business,27612
5355,Tyler Williams,44,Unemployed,34186
5356,Lee Shaw,41,Unemployed,50619
5357,Annette Morrison,38,Business,84913
5358,Sara Watkins,24,Salaried,13248
5359,Laura Burke,30,Salaried,92483
5360,Andrea Morrison,42,Business,30155
5361,Amy Harris,27,Unemployed,17484
5362,George Perry,32,Salaried,99794
5363,Kenneth Rubio,38,Salaried,97387
5364,Tonya Fields,59,Business,38928
5365,Ashley Gibson,31,Business,8282
5366,Brianna Santos,33,Unemployed,58767
5367,Joe Owens,25,Unemployed,14887
5368,Sharon Burke,29,Salaried,16517
5369,Nancy Keller,21,Salaried,69262
5370,Sandra Dunlap,57,Salaried,91085
5371,Michael Lewis,43,Salaried,94515
5372,Jaime Henson,32,Unemployed,58229
5373,Melissa Parker,37,Unemployed,25592
5374,Brenda Smith,40,Salaried,8620
5375,Larry Potter,29,Salaried,44430
5376,Joshua Fischer,38,Salaried,92208
5377,Samuel Carr,36,Salaried,34120
5378,Tom Donaldson,27,Salaried,77499
5379,Emily Harris,27,Salaried,25302
5380,Diana Ingram,39,Salaried,11736
5381,Stephen Burns,30,Salaried,24011
5382,Derek Henderson,22,Salaried,41923
5383,Colleen Taylor,59,Salaried,34626
5384,Jack Ross,37,Salaried,99208
5385,Joe Turner,35,Salaried,79673
5386,Cindy Esparza,21,Unemployed,99386
5387,Christopher Orr,58,Salaried,62321
5388,Paige Vasquez,59,Salaried,21625
5389,April Gonzalez,45,Salaried,10138
5390,Larry Henson,22,Salaried,97275
5391,Amber Hughes,58,Salaried,22091
5392,Angela Day,42,Salaried,50744
5393,Ashley Clarke,34,Business,75154
5394,Michelle Bridges,43,Unemployed,53173
5395,Shannon Hawkins,43,Salaried,67063
5396,Rachel Blair,29,Salaried,54907
5397,Michaela Sparks,49,Salaried,35112
5398,Joel Rice,26,Salaried,55231
5399,Todd Reed,33,Unemployed,91982
5400,Tamara George,53,Salaried,87383
5401,Kenneth Ryan,46,Salaried,53651
5402,Brandon Bennett,55,Salaried,12243
5403,Sarah Lewis,48,Business,57739
5404,Jennifer Woods,41,Unemployed,58589
5405,Pamela Clark,33,Salaried,66802
5406,Charles Lopez,21,Salaried,87040
5407,Charles Kelly,56,Business,43555
5408,Robert Weaver,39,Salaried,16421
5409,Rhonda Potter,38,Salaried,68142
5410,Teresa Bishop,22,Business,53541
5411,William Baird,37,Salaried,57142
5412,Gabriella Ortega,54,Salaried,88440
5413,Jose Thompson,35,Salaried,30402
5414,Tiffany Kim,50,Salaried,17130
5415,Amy Jones,26,Business,61538
5416,John Davis,40,Salaried,96578
5417,Andrea Holder,27,Salaried,8177
5418,Martha Gould,37,Business,46497
5419,Veronica Morris,52,Unemployed,42064
5420,Megan Landry,33,Salaried,58427
5421,Kelly Hunt,45,Salaried,46623
5422,Tonya Wood,54,Salaried,38169
5423,John Harris,29,Salaried,96793
5424,Cheryl Aguilar,56,Business,86578
5425,George Rogers,32,Salaried,22803
5426,Allison Fleming,37,Business,32730
5427,Jacob Garza,47,Salaried,35298
5428,Michael Reynolds,49,Salaried,20085
5429,Amanda Brooks,49,Salaried,57494
5430,Tara Hernandez,49,Business,51896
5431,Robin Le,37,Unemployed,9895
5432,Sheena Nolan,23,Business,53241
5433,Lindsay Ortiz,33,Business,46468
5434,Jason Bond,31,Salaried,36194
5435,Amy Little,26,Salaried,92773
5436,Mr. Larry West Jr.,23,Salaried,18249
5437,Randy Rivera,30,Salaried,79336
5438,Carlos Holland,43,Salaried,57017
5439,Luke Smith,35,Unemployed,64109
5440,Linda Jimenez,37,Salaried,62410
5441,Eric Hendrix,30,Business,14614
5442,James Barber,39,Salaried,28249
5443,Erica Carroll,39,Business,12145
5444,Brian Brennan,31,Unemployed,44181
5445,Kathleen Cruz,30,Unemployed,73083
5446,Clayton Williams,45,Business,70994
5447,Meghan Leon,36,Business,29604
5448,Thomas Wang,37,Salaried,52659
5449,Heather Beck,46,Business,85184
5450,John Koch,39,Unemployed,67296
5451,Justin Lee,36,Salaried,46189
5452,Michelle Robertson,30,Salaried,47035
5453,Laura Kim,29,Salaried,8064
5454,Erika Walker,43,Business,34752
5455,Linda Mcclure,58,Salaried,66488
5456,Jason Moore,30,Business,58227
5457,John Miller,53,Salaried,60318
5458,Jennifer Ruiz,29,Business,20791
5459,Daniel Levine,27,Unemployed,34623
5460,Anne French,34,Unemployed,91379
5461,Stacey Davis,32,Business,37985
5462,Sarah Martin,52,Salaried,54066
5463,Jason Franklin,38,Business,66390
5464,Charles Cooper,29,Salaried,69761
5465,Joel Edwards,57,Business,82781
5466,Michael Lee,33,Salaried,95423
5467,Charles Barry,44,Salaried,96616
5468,Donna Fox,46,Salaried,72284
5469,Jordan Norris,44,Business,85292
5470,Brandon Price,35,Salaried,15103
5471,James Mitchell,47,Salaried,9566
5472,James Webster,50,Salaried,28344
5473,Robert Dawson,21,Salaried,78655
5474,Catherine Bailey,28,Salaried,46145
5475,Kimberly Miller,41,Business,40245
5476,Kenneth Higgins,39,Unemployed,20570
5477,Timothy Rogers,39,Business,88305
5478,Patrick Marshall,31,Salaried,23424
5479,Victor Brown,33,Salaried,36076
5480,Aaron Cabrera,43,Business,63974
5481,Jennifer Smith,58,Unemployed,87352
5482,Kathleen Roberts,43,Business,43509
5483,Shannon Franklin,36,Unemployed,47887
